record_id,name,type,size
3667590,MD trajectory mt aptamer 3 - ATP complex - part 1.tar.gz,gz,196044267
3667590,MD trajectory mt aptamer 3 - ATP complex - part 2.tar.gz,gz,107719386
3667590,MD trajectory mt aptamer 3 - ATP complex - part 3.tar.gz,gz,322376570
3667590,MD trajectory mt aptamer 3 - ATP complex - part 4.tar.gz,gz,940980607
3667590,MD trajectory mt aptamer 3.tar.gz,gz,1919920912
3667590,MD trajectory mt aptamer - ATP complex - part 2.tar.gz,gz,107719386
3667590,MD trajectory wt aptamer - ATP complex - part 1.tar.gz,gz,314795000
3667590,MD trajectory wt aptamer - ATP complex - part 2.tar.gz,gz,73304183
3667590,MD trajectory wt aptamer - ATP complex - part 3.tar.gz,gz,581823815
3667590,MD trajectory wt aptamer- part 1.tar.gz,gz,393022562
3667590,MD trajectory wt aptamer- part 2.tar.gz,gz,392806460
3667590,MD trajectory wt aptamer- part 3.tar.gz,gz,393160227
3667590,meta-eABF - mt aptamer 1 input and output.tar.gz,gz,478391127
3667590,meta-eABF - mt aptamer 2 input and output.tar.gz,gz,517011713
3667590,meta-eABF - wt aptamer input and output.tar.gz,gz,403674614
3822515,TrpLoop1.zip,zip,5750369183
3822515,TrpLoop2a.zip,zip,5768187033
3822515,TrpLoop2b.zip,zip,5571641045
3822515,TrpLoop4a.zip,zip,4454330943
3822515,TrpLoop4b.zip,zip,4547658536
4289017,BcdLevelsNC13AllDatasets.mat,mat,60339
4289017,ECK_2020_Readme.txt,txt,7937
4289017,P2PWT_v1.mat,mat,12590102
4289017,P2PZldMut_v1.mat,mat,9003441
4289017,v1_TrapezoidalFits.mat,mat,2784
4289017,ZldLevelsNC13AllDatasets.mat,mat,28831
4313982,Datasets_S1.xlsx,xlsx,15672
3862992,charmm36.ff.zip,zip,379755
3862992,gelsolin-10-r1.gro,gro,3219918
3862992,gelsolin-10-r2.gro,gro,3194718
3862992,gelsolin-20-r1.gro,gro,3126363
3862992,gelsolin-20-r2.gro,gro,3090453
3862992,gelsolin-30-r1.gro,gro,3105168
3862992,gelsolin-30-r2.gro,gro,3068223
3862992,gelsolin-no_chl-r1.gro,gro,2961888
3862992,gelsolin-no_chl-r2.gro,gro,2967558
3862992,gelsolin-protein.itp,itp,103536
3862992,input-md-in.mdp,mdp,834
3862992,mdia2-10-r1.gro,gro,3216048
3862992,mdia2-10-r2.gro,gro,3202323
3862992,mdia2-20-r1.gro,gro,3119253
3862992,mdia2-20-r2.gro,gro,3104403
3862992,mdia2-30-r1.gro,gro,3107373
3862992,mdia2-30-r2.gro,gro,3071238
3862992,mdia2-no_chl-r1.gro,gro,2956533
3862992,mdia2-no_chl-r2.gro,gro,2963283
3862992,mdia2-protein.itp,itp,79704
3862992,nwasp-10-r1.gro,gro,3217983
3862992,nwasp-10-r2.gro,gro,3204393
3862992,nwasp-20-r1.gro,gro,3116058
3862992,nwasp-20-r2.gro,gro,3095538
3862992,nwasp-30-r1.gro,gro,3103098
3862992,nwasp-30-r2.gro,gro,3066963
3862992,nwasp-no_chl-r1.gro,gro,2953338
3862992,nwasp-no_chl-r2.gro,gro,2957793
3862992,nwasp-protein.itp,itp,115251
3862992,README-2.txt,txt,1302
3862992,README.txt,txt,1302
3862992,system-example.top,top,512
3822517,TrpLoop1.zip,zip,5752550101
3822517,TrpLoop2a.zip,zip,5774221885
3822517,TrpLoop2b.zip,zip,5569454076
3822517,TrpLoop4a.zip,zip,4503506508
3822517,TrpLoop4b.zip,zip,4547331138
3965996,LaINDY_MD_Ci-S.pdb,pdb,1213357
3965996,LaINDY_MD_Co-S.pdb,pdb,1213357
4317075,README,,580
4317075,SL1.tar.gz,gz,198038873
4317075,SL23.tar.gz,gz,174080000
4317075,SL2.tar.gz,gz,113991504
4317075,SL4.tar.gz,gz,298025735
4317075,SL5A.tar.gz,gz,222080525
3977034,charmm36.ff.zip,zip,379817
3977034,production.mdp,mdp,828
3977034,README.txt,txt,974
3977034,s1.gro,gro,12316530
3977034,s1.top,top,475
3977034,s2.gro,gro,12316530
3977034,s2.top,top,475
3977034,s3.gro,gro,12316546
3977034,s3.top,top,501
3977034,s4.gro,gro,12316546
3977034,s4.top,top,462
3977034,s5.gro,gro,16285771
3977034,s5.top,top,444
3977034,SI-v2.pdf,pdf,3499298
3977034,SV1.mp4,mp4,18517422
3977034,SV2.mp4,mp4,20030874
3623150,BRAF_MDruns.zip,zip,21568152430
3623150,README.txt,txt,577
3901180,simulations_files.zip,zip,699746517
3633408,F553A_2A-chainD-cluster1_2278.pdb,pdb,2115379
3633408,HsGluN12AA_F553A_MD.tar.bz2,bz2,6837019452
3633408,HsGluN12AA_used_1.pdb,pdb,2046020
3633408,HsGluN12AA_WT_MD.tar.bz2,bz2,6781548141
3633408,model-renumbering_final.tcl,tcl,1671
3633408,Trajectory-protein-renumbering-intstructions.docx,docx,14092
3633408,WT_2A-chainD-cluster1_2178.pdb,pdb,2116959
3633408,WT_N1-chainA-cluster1_1856.pdb,pdb,2116959
3833763,Spike_inMembrane_D614G_closed_500ns.pdb,pdb,25840657
3833763,Spike_inMembrane_wildtype_closed_replica1_500ns.pdb,pdb,25841844
3833763,Spike_inMembrane_wildtype_closed_replica2_500ns.pdb,pdb,25841844
4362554,c36popc72.psf,psf,3717122
4362554,popc648ns200.dcd,dcd,14147776276
4362554,popc648.psf,psf,40743091
4362554,popc72ns400.dcd,dcd,3145088356
4599739,Figure_1_RelA_KO_clone_repl1.zip,zip,3688798646
4599739,Figure_1_RelA_KO_clone_repl2.zip,zip,3668480435
4599739,Figure_1_RelA_KO_clone_repl3.zip,zip,3655279729
4599739,Figure_1_RelA_KO_repl1.zip,zip,3928121716
4599739,Figure_1_RelA_KO_repl2.zip,zip,3970336687
4599739,Figure_1_RelA_KO_repl3.zip,zip,4023759845
4599739,Figure_1_wt_repl1.zip,zip,3896443147
4599739,Figure_1_wt_repl2.zip,zip,3931990887
4599739,Figure_1_wt_repl3.zip,zip,3976413043
4599739,Figure_2J_RelA_KO_siCon_repl1.zip,zip,3991336191
4599739,Figure_2J_RelA_KO_siCon_repl2.zip,zip,4032230818
4599739,Figure_2J_RelA_KO_siCon_repl3.zip,zip,4085112548
4599739,Figure_2J_wt_siA20_repl1.zip,zip,4062969731
4599739,Figure_2J_wt_siA20_repl2.zip,zip,4077464032
4599739,Figure_2J_wt_siA20_repl3.zip,zip,4007012638
4599739,Figure_2J_wt_siCon_repl1.zip,zip,4116546471
4599739,Figure_2J_wt_siCon_repl2.zip,zip,4035319552
4599739,Figure_2J_wt_siCon_repl3.zip,zip,3994444195
4599739,Figure_3H_A20_KO_repl1.zip,zip,3621759360
4599739,Figure_3H_A20_KO_repl2.zip,zip,3735439065
4599739,Figure_3H_A20_KO_repl3.zip,zip,3583055335
4599739,Figure_3H_fIL8-A20_repl1.zip,zip,3485463285
4599739,Figure_3H_fIL8-A20_repl2.zip,zip,3490291866
4599739,Figure_3H_fIL8-A20_repl3.zip,zip,3609487123
4599739,Figure_3H_wt_repl1.zip,zip,3476713823
4599739,Figure_3H_wt_repl2.zip,zip,3634597934
4599739,Figure_3H_wt_repl3.zip,zip,3624246811
4599739,Figure_4H_IkB_KO_clone_repl1.zip,zip,3797767155
4599739,Figure_4H_IkB_KO_clone_repl2.zip,zip,3457348929
4599739,Figure_4H_IkB_KO_clone_repl3.zip,zip,3706910374
4599739,Figure_4H_IkB_KO_repl1.zip,zip,3834283795
4599739,Figure_4H_IkB_KO_repl2.zip,zip,3615592551
4599739,Figure_4H_IkB_KO_repl3.zip,zip,3811199448
4599739,Figure_4I_IkB_KO_siA20_repl1-2.zip,zip,3675937849
4599739,Figure_4I_IkB_KO_siA20_repl1.zip,zip,3675937849
4599739,Figure_4I_IkB_KO_siA20_repl2.zip,zip,3557748852
4599739,Figure_4I_IkB_KO_siCon_repl1.zip,zip,3606680407
4599739,Figure_4I_IkB_KO_siCon_repl2.zip,zip,3470771931
4599739,Figure_4I_IkB_KO_siCon_repl3.zip,zip,3490097705
4599739,Figure_4I_wt_siA20_repl1.zip,zip,3680762840
4599739,Figure_4I_wt_siA20_repl2.zip,zip,3578201052
4599739,Figure_4I_wt_siA20_repl3.zip,zip,3657430169
4599739,Figure_EV1F_repl1.zip,zip,3709789653
4599739,Figure_EV1F_repl2.zip,zip,3909789399
4599739,Figure_EV1F_repl3.zip,zip,3799928961
4599739,Figure_EV2C_TNF_repl1.zip,zip,4047061184
4599739,Figure_EV2C_TNF_repl2.zip,zip,3836036085
4599739,Figure_EV2C_TNF_repl3.zip,zip,3951295054
4599739,Figure_EV2C_ZVAD_TNF_repl1.zip,zip,4057413072
4599739,Figure_EV2C_ZVAD_TNF_repl2.zip,zip,4105272337
4599739,Figure_EV2C_ZVAD_TNF_repl3.zip,zip,3986670263
3991429,sim1.tpr,tpr,1975436
3991429,sim1.xtc,xtc,10802828240
3991429,sim2.tpr,tpr,1975436
3991429,sim2.xtc,xtc,11460993924
3991429,sim3.tpr,tpr,1975436
3991429,sim3.xtc,xtc,13022357052
3931763,bruciteSimulations.zip,zip,1309142806
3931763,periclaseSimulations.zip,zip,790159889
3931763,README.txt,txt,1818
4272054,vasprun_re1_re26.xml.gz,gz,1287179111
4118323,NT-TAD1_TAD2_IMMS.pkl.gzip,gzip,2397285
4118323,NT-TAD1-TAD2-PRM_Endpoint.pdb,pdb,140789
4118323,Ubiq_bLactmono_bLactDimer.ionMS_calibration,ionms_calibration,665127
4003085,Genetic_values_(BLUPs)_Figure_1.xls,xls,66048
4003085,GWA_mapping_results.xlsx,xlsx,242637634
4314912,BioNano.tar.gz,gz,13404802
4312198,CodeNecroptosis.zip,zip,693132873
3988469,empty_AT1R_autoimage_entire_rep1.nc,nc,15540000828
3988469,empty_AT1R_autoimage_entire_rep2.nc,nc,15540000828
3988469,empty_AT1R_autoimage_entire_rep3.nc,nc,15540000828
3988469,empty_AT1R.parm7,parm7,21507054
3776063,Biomolectro__Gvilhena.pdf,pdf,6721690
3971066,aan2729_Data_S1.xlsx,xlsx,284734
3971066,aan2729_Data_S2_(for_Fig._S1).rar,rar,369144
3971066,aan2729_Data_S3(for_VUV_REMPI).xlsx,xlsx,61709
3971066,aan2729_Supplementary_Movie_M1.mp4,mp4,19993512
3971066,aan2729_Supplementary_Movie_M2.mp4,mp4,14259355
3971066,READ_ME.txt,txt,2530
3971066,VUV_REMPI_(for_state-selective_detection).bmp,bmp,5060646
4243541,File_1_Literature_Base.xlsx,xlsx,150207
4243541,File_2_Concepts_&_Keywords.xlsx,xlsx,68694
4243541,File_3_Figures_1_&_3_Network_Matrix.xlsx,xlsx,10744
4243541,File_4_Figure_2_Network_Matrix.xlsx,xlsx,12856
3778153,film_100eV.xyz,xyz,600370
3778153,film_10eV.xyz,xyz,605501
3778153,film_1eV.xyz,xyz,587519
3778153,film_20eV.xyz,xyz,606095
3778153,film_2eV.xyz,xyz,595943
3778153,film_3eV.xyz,xyz,586060
3778153,film_4eV.xyz,xyz,588545
3778153,film_5eV.xyz,xyz,603989
3778153,film_60eV.xyz,xyz,605123
3778153,film_6.5eV.xyz,xyz,603449
3778153,film_8eV.xyz,xyz,604043
4015583,Pycnogonida.zip,zip,190858843
4106413,neon.gro,gro,277973
4106413,neon.mdp,mdp,1115
3989044,sim1.tpr,tpr,2299440
3989044,sim1.xtc,xtc,51288838268
3989044,sim2.tpr,tpr,2299440
3989044,sim2.xtc,xtc,51286006708
3989044,sim3.tpr,tpr,2299440
3989044,sim3.xtc,xtc,50953211832
4312063,BAMM_Acacia_oct.2019.zip,zip,5022037
4312063,BAMM_Ericaceae.meta.review.oct.2019.zip,zip,4444317
4312063,BAMM_EUC.oct.2019.zip,zip,12786258
4312063,Nge_Meta_Dryad_data.xlsx,xlsx,294773
3989057,md1us4.tpr,tpr,2299440
3989057,md1us4.xtc,xtc,10136603972
3989057,md1us5.tpr,tpr,2299440
3989057,md1us5.xtc,xtc,10145726248
3989057,md1us6.tpr,tpr,2299440
3989057,md1us6.xtc,xtc,10134053888
3989057,md1us7.tpr,tpr,2299440
3989057,md1us7.xtc,xtc,10127022556
3989057,md1us8.tpr,tpr,2299440
3989057,md1us8.xtc,xtc,10115749320
4065399,00119_interval_structure.dat,dat,4883350
4065399,00187_interval_structure_redo_fms1_2200.dat,dat,10067935
4065399,00204_alpha_interval_structure.dat,dat,5702383
4065399,00204_offdna_interval_structure.dat,dat,13592791
4065399,00267_green_interval_structure_edited.dat,dat,5332919
4065399,00267_green_nondna_interval_structure.dat,dat,6274247
4065399,00267_red_interval_structure_edited.dat,dat,2731120
4065399,00267_red_nondna_interval_structure_redo_matchesgreen.dat,dat,3705181
4065399,00273_green_interval_structure_edited.dat,dat,3363621
4065399,00273_green_offdna_interval_structure.dat,dat,3949653
4065399,00273_red_interval_structure.dat,dat,1756469
4065399,00273_red_offdna_interval_structure.dat,dat,2356774
4065399,00514_red_interval_structure_edited.dat,dat,497228
4065399,00520_intervalstructure_redo_edited.dat,dat,980779
4065399,00520_nondnaintervalstructure_redo.dat,dat,1216728
4065399,00521_red_interval_structure_edited.dat,dat,656158
4065399,00521_red_nondna_interval_structure.dat,dat,888205
4065399,00611_green_interval_structure_edited.dat,dat,1411457
4065399,00611_green_nondna_interval_structure.dat,dat,1841596
4065399,00612_red_interval_structure_edited.dat,dat,789846
4065399,00612_red_nondna_interval_structure.dat,dat,1222650
4065399,00619_interval_structure.dat,dat,9174792
4065399,hek2alpha.dat,dat,3760
4065399,hek2alphanondna.dat,dat,7967
4065399,hek2noact.dat,dat,5245
4065399,hek2noactnondna.dat,dat,4072
4065399,hek2nontp.dat,dat,5558
4065399,hek2nontpnondna.dat,dat,6257
4065399,Source data index.pdf,pdf,106030
4065399,spt5intervals_fourframeclusters_pointfour_fractexp.dat,dat,6212
4065399,spt5intervals_fourframeclusters_pointfour_fractexp_nondna.dat,dat,14413
4065399,spt5intervals_fourframeclusters_pointnine_fractexp.dat,dat,4553
4065399,spt5intervals_fourframeclusters_pointnine_fractexp_nondna.dat,dat,2401
4065399,spt5intervals_fourframeclusters_pointone_fractexp.dat,dat,5171
4065399,spt5intervals_fourframeclusters_pointone_fractexp_nondna.dat,dat,3777
3990742,Sproul.Khost.et.al.DataArchive.zip,zip,399437502
3978202,P2-PushPull.zip,zip,4251264153
3751559,aa_final_432399.npz,npz,134785908
3751559,README,,3076
4106543,CCPVDZ-coupling.tar,tar,3040101030
4106543,MD_protein_2.tar,tar,1640038400
4106543,optimization_M06L_b3lyp.tar,tar,2017879990
4106543,trp-cage.tgz,tgz,41694165
3747336,COVID-19.tar.gz,gz,424258798
3747336,datasets.rds,rds,418793599
3747336,Healthy_control_N3.tar.gz,gz,28759033
3747336,README.txt,txt,1637
3979417,Supplement.pdf,pdf,2965338
3990018,ABC_robustness_migration.txt,txt,1015529
3990018,Bayesass_InputFile.txt,txt,84786
3990018,Bellamya_All_Loci_LD.txt,txt,2436
3990018,Bellamya_COI_alignment.fas,fas,37440
3990018,Bellamya_COI_labels.txt,txt,1424
3990018,Bellamya_Fstat_Fst_13loci.txt,txt,4024
3990018,Bellamya_InputBayesass_migration_13loci.txt,txt,27785
3990018,Bellamya_LocalityData.txt,txt,2165
3990018,Bellamya_LVG_Fi_data.txt,txt,273
3990018,Bellamya_Pairwise_FST_pvalues_geodist.txt,txt,8238
3990018,Bellamya_Pairwise_FST_pvalues.txt,txt,6645
3990018,Bellamya_RegroupedData_3POP_GenePop_input.gen,gen,30472
3990018,Bellamya_RegroupedData_GenePop_input.gen,gen,30920
3990018,Bellamya_RegroupedData_GenePop_input_II.gen,gen,30920
3990018,BellamyaRegroupedDataset_GENEPOP.txt,txt,39339
3990018,Bellamya_SPAGeDi_Total_Output_GeoDist_13Loci.txt,txt,2552
3990018,Bellamya_TotalData_GenePop_input.gen,gen,34764
3990018,Bellamya_TotalData_GenePop_input_II.gen,gen,34764
3990018,Bellamya_TotalData_MorphoID.txt,txt,3065
3990018,BellamyaTotalDataset_GENEPOP.txt,txt,44791
3990018,Bellamya_TotalDataset_RawGenotypeTable.txt,txt,42269
3990018,LAlbertWhiteNile_pop1_Final.mss,mss,5571
3990018,LAlbertWhiteNile_pop1_Final_noADM.mss,mss,5452
3990018,LVictoria_pop1_Final.mss,mss,26148
3990018,LVictoria_pop1_Final_noADM.mss,mss,24221
3990018,SPAGeDi-RegroupedDataset_AllPops_GeneticInputData.txt,txt,30420
3990018,SPAGeDi-RegroupedDataset_AllPops_GeoDistances_indiv.txt,txt,898381
3990018,SPAGeDi-RegroupedDataset_LVG_GeneticInputData.txt,txt,22916
3990018,SPAGeDi-RegroupedDataset_LVG_GeoDistances_indiv.txt,txt,505219
3990018,STRUCTURE_39pop_321ind_13loci_InputData.txt,txt,41931
3990018,Structure3Groups_assignmentFile_Indivs_FINAL.txt,txt,10165
3990018,VanBocxlaer_et_al_Bellamya_LakeVictoriaEcoregion_Rscripts.R,r,39822
3990018,VictoriaNile_pop1_Final.mss,mss,4184
3975147,structure_data.docx,docx,45192
4003491,PA_for_Dryad_NL.xls,xls,5170688
4003491,SNP_for_Dryad_NL.xls,xls,10560512
4397506,P1_system_energy_balance_raw_data.csv,csv,20938
4397506,P1_the_original_data_of_the_temperature_equilibrium_of_the_system.csv,csv,19950
4397506,P2_system_energy_balance_raw_data.csv,csv,106259
4397506,P2_the_original_data_of_the_temperature_equilibrium_of_the_system.csv,csv,26562
4397506,P3_system_energy_balance_raw_data.csv,csv,106283
4397506,P3_the_original_data_of_the_temperature_equilibrium_of_the_system.csv,csv,26568
4397506,P4_system_energy_balance_raw_data.csv,csv,106281
4397506,P4_the_original_data_of_the_temperature_equilibrium_of_the_system.csv,csv,26571
4397506,P_system_energy_balance_raw_data.csv,csv,106289
4397506,P_the_original_data_of_the_temperature_equilibrium_of_the_system.csv,csv,26544
4397506,Raw_data_of_binding_energy.xlsx,xlsx,13629
4397506,Raw_data_of_cohesive_energy_density.xlsx,xlsx,10977
4397506,Raw_data_of_initiation_bond_length_distributions.xlsx,xlsx,41820
4397506,Raw_data_on_mechanical_properties.xlsx,xlsx,13648
4397506,README.txt,txt,6719
4281325,2YKI.tar.gz,gz,309549
4281325,6EI5.zip,zip,294809058
4281325,AMBER_eq.tar.gz,gz,2206098
4281325,Fred_VS.csv,csv,3182
4281325,Glide_VS.csv,csv,1132
4281325,HSP90_Gromacs.zip,zip,1872818
4281325,IXO.pdb,pdb,2091
4281325,mdifp_validation_data.tar.gz,gz,23975350
4281325,moe.mol2,mol2,2717
4281325,NAMD_eq.tar.gz,gz,3250403983
4281325,RAMD.tar.gz,gz,2188382423
4281325,SAD_3-RAMD-03-2020.pkl,pkl,5878837
4281325,TRAPP_secondSelection_VS.csv,csv,3221
4307998,Ugur_Marion_SARS-CoV-2-Spike_MM.zip,zip,37481074
3962787,analyticalresults.zip,zip,806043
3962787,README.txt,txt,993
3962787,scripts.zip,zip,9391
4293818,Ab40.tar,tar,118469612
4293818,Antitoxin.tar,tar,226451158
4293818,Asyn.tar,tar,378626892
4293818,Cpeptide.tar,tar,87443531
4293818,p31-43.tar,tar,47061766
3951861,Cx46_Ace_KCl_PRODUC-1.dcd,dcd,4290620276
3951861,Cx46_Ace_KCl_PRODUC-1.psf,psf,57640146
3951861,Cx46_Ace_KCl_PRODUC-2.dcd,dcd,4290620276
3951861,Cx46_Ace_KCl_PRODUC-2.psf,psf,57640146
3951861,Cx46_Ace_NaCl_PRODUC-1.dcd,dcd,4290620276
3951861,Cx46_Ace_NaCl_PRODUC-1.psf,psf,57640146
3951861,Cx46_Ace_NaCl_PRODUC-2.dcd,dcd,4290620276
3951861,Cx46_Ace_NaCl_PRODUC-2.psf,psf,57640146
3951861,Cx50_Ace_2.0_KCl_ltailden_D6-Sym.mrc,mrc,111094864
3951861,Cx50_Ace_KCl_PRODUC-1.dcd,dcd,4282136276
3951861,Cx50_Ace_KCl_PRODUC-1.psf,psf,57538139
3951861,Cx50_Ace_KCl_PRODUC-2.dcd,dcd,4282136276
3951861,Cx50_Ace_KCl_PRODUC-2.psf,psf,57538139
3951861,Cx50_Ace_NaCl_PRODUC-1.dcd,dcd,4282136276
3951861,Cx50_Ace_NaCl_PRODUC-1.psf,psf,57538139
3951861,Cx50_Ace_NaCl_PRODUC-2.dcd,dcd,4282136276
3951861,Cx50_Ace_NaCl_PRODUC-2.psf,psf,57538139
3951861,Cx50_KCl_H2O-den_AVG.mrc,mrc,359662592
3947991,EGSCyP.md5,md5,45
3947991,EGSCyP.tar,tar,6648965120
3947991,README.txt,txt,1385
3947991,REMD.md5,md5,43
3947991,REMD.tar,tar,22582712320
4288356,zenodo.4288356.tar.xz,xz,25443672
4323630,btab_analysis_scripts.zip,zip,4691
4323630,MD_data2.zip,zip,157131154
4323630,MD_data.zip,zip,70078760
4323630,superimposed_MD_trajectories2.zip,zip,354924886
4323630,superimposed_MD_trajectories.zip,zip,744809834
3820673,6WIQ_SIRAHcg_10us_prot_skip10ns.tar,tar,23429120
3820673,6WIQ_SIRAHcg_10us_prot.tar,tar,1129072640
3820673,6WIQ_SIRAHcg_rawdata_0-5us.tar,tar,5736714240
3820673,6WIQ_SIRAHcg_rawdata_5-10us.tar,tar,5736714240
3754643,6W4B_SIRAHcg_10us_prot_skip10ns.tar,tar,13455360
3754643,6W4B_SIRAHcg_10us_prot.tar,tar,645754880
3754643,6W4B_SIRAHcg_rawdata.tar,tar,5968384000
3751583,6W02_SIRAHcg_10us_prot_skip10ns.tar,tar,9676800
3751583,6W02_SIRAHcg_10us_prot.tar,tar,467333120
3751583,6W02_SIRAHcg_rawdata.tar,tar,2421831680
3755835,6M3M_SIRAHcg_10us_prot_skip10ns.tar,tar,7782400
3755835,6M3M_SIRAHcg_10us_prot.tar,tar,370780160
3755835,6M3M_SIRAHcg_rawdata.tar,tar,4230103040
4019350,6M1V_SIRAHcg_10us_prot_skip10ns.tar,tar,16240640
4019350,6M1V_SIRAHcg_10us_prot.tar,tar,780830720
4019350,6M1V_SIRAHcg_rawdata_0-5us.tar,tar,8874762240
4019350,6M1V_SIRAHcg_rawdata_5-10us.tar,tar,8874762240
3814373,6W37_SIRAHcg_10us_prot_skip10ns.tar,tar,4188160
3814373,6W37_SIRAHcg_10us_prot.tar,tar,196659200
3814373,6W37_SIRAHcg_rawdata.tar,tar,2705049600
3748659,6W01_SIRAHcg_10us_prot_skip10ns.tar,tar,125767680
3748659,6W01_SIRAHcg_10us_prot.tar,tar,6087106560
3748659,6W01_SIRAHcg_rawdata.tar,tar,18814351360
3803620,6YHU_SIRAHcg_10us_prot_skip10ns.tar,tar,11376640
3803620,6YHU_SIRAHcg_10us_prot.tar,tar,544890880
3803620,6YHU_SIRAHcg_rawdata.tar,tar,4840980480
3748665,6LU7_SIRAHcg_15us_prot_skip10ns.tar,tar,108083200
3748665,6LU7_SIRAHcg_15us_prot.tar,tar,5340702720
3748665,6LU7_SIRAHcg_rawdata1.tar,tar,9012119040
3748665,6LU7_SIRAHcg_rawdata2.tar,tar,9012119040
3748665,6LU7_SIRAHcg_rawdata3.tar,tar,9012119040
3965861,ArkA_binding_sims_analysis_contact_map_part1.tar.bz2,bz2,9567071174
3965861,ArkA_binding_sims_analysis_contact_map_part2.tar.bz2,bz2,9564231517
3965861,ArkA_binding_sims_analysis_other.tar.bz2,bz2,3589702774
3965861,Other_analysis_files.tar.bz2,bz2,10786395697
3965861,S1_Readme.txt,txt,302
3965861,Simulation_files.tar.bz2,bz2,5530055
3997598,Acanthodori__atrogriseata_pilosa.mdsx,mdsx,19686
3997598,Aeolidia.mdsx,mdsx,45736
3997598,Alderia_modesta.meg,meg,64454
3997598,Alitta_virens.meg,meg,38060
3997598,Ariadnaria_insignis_borealis.mdsx,mdsx,11203
3997598,Aspidorophoides.meg,meg,51977
3997598,Balanus_crenatus.mdsx,mdsx,86770
3997598,Calliopius_laeviusculus.meg,meg,63725
3997598,Centropages_abdominalis.mdsx,mdsx,20674
3997598,Clupea.mdsx,mdsx,626074
3997598,Dendronotus_kamchaticus_lacteus.mdsx,mdsx,20528
3997598,Dendronotus_niveus_dalli.mdsx,mdsx,14263
3997598,Dendronotus_venustus_frondosus.mdsx,mdsx,20871
3997598,Doris_montereyensis_pseudoargus.mdsx,mdsx,20745
3997598,Echinarachnius_parma.meg,meg,100603
3997598,Eleginus.meg,meg,146265
3997598,Eusergestes_similis_arcticus.mdsx,mdsx,12317
3997598,Evadne_nordmanni.meg,meg,50870
3997598,Flabellina_trophina_gracilis.mdsx,mdsx,9382
3997598,Gadus_chalcogramma_v_morhua.meg,meg,112241
3997598,Gadus_macrocephalus_v_morhua.meg,meg,91097
3997598,Gammarus_setosus.meg,meg,62727
3997598,Gasterosteus_aculeatus.meg,meg,20496
3997598,Glyptocephalus.mdsx,mdsx,24699
3997598,Harmothoe_imbricata.meg,meg,10060
3997598,Harmothoe_rarispinaCMC02_CMC03.mdsx,mdsx,35210
3997598,Henricia_AAB9183_AAD3482.mdsx,mdsx,17677
3997598,Henricia_oculata.mdsx,mdsx,8782
3997598,Hiatella_L.mdsx,mdsx,102693
3997598,Hiatella_L_vs_K.meg,meg,220319
3997598,Hippoglossoides.mdsx,mdsx,28235
3997598,Hippoglossus.meg,meg,12286
3997598,Lacuna_vincta.mdsx,mdsx,19624
3997598,Lepidonotus_squamatus.meg,meg,24937
3997598,Limacina_helicina.mdsx,mdsx,223765
3997598,Limanda.mdsx,mdsx,84676
3997598,Liopsetta.meg,meg,42897
3997598,Littorina_aleutica_v_obtusata.meg,meg,65051
3997598,Littorina_squalida_v_littorea.meg,meg,4348
3997598,Lumpenus.meg,meg,137429
3997598,Macoma_balthica.mdsx,mdsx,69204
3997598,Macoma_calcarea.meg,meg,76627
3997598,Mallotus_villosus.meg,meg,111935
3997598,Modiolus_modiolus.meg,meg,187311
3997598,M.quadricornis_v_platycephalus.meg,meg,13216
3997598,Myoxocephalus_stelleri_v_scorpius.meg,meg,176392
3997598,Myoxocephalus_stelleri_v_scorpius_x.meg,meg,136367
3997598,Mytilus.meg,meg,215655
3997598,Myxicola_infundibulum.meg,meg,7689
3997598,Neomysis_awatchensis_v_integer.meg,meg,120751
3997598,Nereis_pelagica_CMC01_CMC02.mdsx,mdsx,42993
3997598,Nereis_pelagica.meg,meg,8652
3997598,Nothria_conchylega_CMC02_CMC01.mdsx,mdsx,12483
3997598,Nucella_heysiana_v_lapillus.meg,meg,65788
3997598,Onchidoris_muricata.mdsx,mdsx,14493
3997598,Osmerus.mdsx,mdsx,18444
3997598,Pandalus_borealis.mdsx,mdsx,19054
3997598,Pandalus_borealis_old.meg,meg,24084
3997598,Pectinaria_granulata.meg,meg,38837
3997598,Pholoe_minuta.mdsx,mdsx,114560
3997598,Platicthys.meg,meg,107373
3997598,Pleopis_polyphemoides.meg,meg,57813
3997598,Pleuronectes.mdsx,mdsx,22434
3997598,Podon_leuckartii.meg,meg,19469
3997598,Priapulus_caudatus.mdsx,mdsx,54071
3997598,Pseudocalanus_moultoni.mdsx,mdsx,15543
3997598,Pungitius_pungitius.meg,meg,20161
3997598,Reinhardtius_hippoglossoides.meg,meg,167983
3997598,Semibalanus_balanoides.meg,meg,108440
3997598,Strongylocentrotus_droebachiensis.meg,meg,131146
3997598,Tonicella_marmorea_insignis.mdsx,mdsx,48842
3997598,Tortanus_discaudatus.mdsx,mdsx,27174
3997598,Turtonia_minuta.mdsx,mdsx,83635
3997598,Velutina_velutina.mdsx,mdsx,9802
3997598,Zoarces.mdsx,mdsx,95248
4421581,data_Rynkiewicz_etal2021.tar.gz,gz,17526240673
4421581,README.pdf,pdf,66843
4421581,README.txt,txt,1281
4250123,6ZSL_SIRAHcg_10us_prot_skip10ns.tar,tar,35727360
